OrderID,Date,CustomerID,Product,Quantity,UnitPrice,ShippingAddress,PaymentMethod,OrderStatus,TrackingNumber,ItemsInCart,CouponCode,ReferralSource,TotalPrice,Sentiment,Text,Tokens,Filtered_Tokens,Lemmatized_Tokens,Cleaned_Text
ORD200382,2025-01-30,C26718,Printer,4,263.09,272 Main St,Debit Card,Shipped,TRK91702525,8,SAVE10,Google,1052.36,Positive,Printer Debit Card Google SAVE10,"['Printer', 'Debit', 'Card', 'Google', 'SAVE10']","['Printer', 'Debit', 'Card', 'Google', 'SAVE10']","['printer', 'debit', 'card', 'google', 'save10']",printer debit card google save10
ORD200384,2024-11-24,C35628,Chair,3,553.57,147 Main St,Credit Card,Returned,TRK45688220,4,FREESHIP,Facebook,1660.71,Negative,Chair Credit Card Facebook FREESHIP,"['Chair', 'Credit', 'Card', 'Facebook', 'FREESHIP']","['Chair', 'Credit', 'Card', 'Facebook', 'FREESHIP']","['chair', 'credit', 'card', 'facebook', 'freeship']",chair credit card facebook freeship
ORD200385,2023-10-31,C56851,Chair,5,191.63,752 Main St,Gift Card,Delivered,TRK65290904,6,FREESHIP,Facebook,958.15,Positive,Chair Gift Card Facebook FREESHIP,"['Chair', 'Gift', 'Card', 'Facebook', 'FREESHIP']","['Chair', 'Gift', 'Card', 'Facebook', 'FREESHIP']","['chair', 'gift', 'card', 'facebook', 'freeship']",chair gift card facebook freeship
ORD200386,2023-04-28,C12421,Tablet,1,93.02,373 Main St,Online,Returned,TRK32588504,4,unknown,Email,93.02,Negative,Tablet Online Email unknown,"['Tablet', 'Online', 'Email', 'unknown']","['Tablet', 'Online', 'Email', 'unknown']","['tablet', 'online', 'email', 'unknown']",tablet online email unknown
ORD200387,2024-06-27,C25316,Printer,2,39.53,904 Main St,Credit Card,Shipped,TRK55423551,3,WINTER15,Google,79.06,Positive,Printer Credit Card Google WINTER15,"['Printer', 'Credit', 'Card', 'Google', 'WINTER15']","['Printer', 'Credit', 'Card', 'Google', 'WINTER15']","['printer', 'credit', 'card', 'google', 'winter15']",printer credit card google winter15
ORD200389,2023-12-17,C29703,Desk,4,697.5,558 Main St,Cash,Shipped,TRK40543461,7,FREESHIP,Referral,2790.0,Positive,Desk Cash Referral FREESHIP,"['Desk', 'Cash', 'Referral', 'FREESHIP']","['Desk', 'Cash', 'Referral', 'FREESHIP']","['desk', 'cash', 'referral', 'freeship']",desk cash referral freeship
ORD200390,2023-07-14,C55996,Printer,5,508.69,885 Main St,Cash,Delivered,TRK30547638,10,FREESHIP,Google,2543.45,Positive,Printer Cash Google FREESHIP,"['Printer', 'Cash', 'Google', 'FREESHIP']","['Printer', 'Cash', 'Google', 'FREESHIP']","['printer', 'cash', 'google', 'freeship']",printer cash google freeship
ORD200391,2025-01-16,C60037,Laptop,2,527.46,516 Main St,Debit Card,Cancelled,TRK82009557,3,FREESHIP,Referral,1054.92,Negative,Laptop Debit Card Referral FREESHIP,"['Laptop', 'Debit', 'Card', 'Referral', 'FREESHIP']","['Laptop', 'Debit', 'Card', 'Referral', 'FREESHIP']","['laptop', 'debit', 'card', 'referral', 'freeship']",laptop debit card referral freeship
ORD200392,2024-02-28,C95100,Phone,1,627.2,197 Main St,Online,Delivered,TRK47366265,1,WINTER15,Email,627.2,Positive,Phone Online Email WINTER15,"['Phone', 'Online', 'Email', 'WINTER15']","['Phone', 'Online', 'Email', 'WINTER15']","['phone', 'online', 'email', 'winter15']",phone online email winter15
ORD200393,2024-07-14,C39906,Printer,1,75.01,921 Main St,Credit Card,Returned,TRK24632134,3,unknown,Google,75.01,Negative,Printer Credit Card Google unknown,"['Printer', 'Credit', 'Card', 'Google', 'unknown']","['Printer', 'Credit', 'Card', 'Google', 'unknown']","['printer', 'credit', 'card', 'google', 'unknown']",printer credit card google unknown
ORD200394,2023-07-05,C70148,Desk,5,529.55,359 Main St,Gift Card,Shipped,TRK34848650,10,unknown,Facebook,2647.75,Positive,Desk Gift Card Facebook unknown,"['Desk', 'Gift', 'Card', 'Facebook', 'unknown']","['Desk', 'Gift', 'Card', 'Facebook', 'unknown']","['desk', 'gift', 'card', 'facebook', 'unknown']",desk gift card facebook unknown
ORD200395,2025-04-25,C30010,Phone,3,127.41,830 Main St,Gift Card,Delivered,TRK35386084,7,SAVE10,Referral,382.23,Positive,Phone Gift Card Referral SAVE10,"['Phone', 'Gift', 'Card', 'Referral', 'SAVE10']","['Phone', 'Gift', 'Card', 'Referral', 'SAVE10']","['phone', 'gift', 'card', 'referral', 'save10']",phone gift card referral save10
ORD200396,2023-12-01,C99217,Tablet,5,287.13,778 Main St,Online,Shipped,TRK82004594,10,SAVE10,Email,1435.65,Positive,Tablet Online Email SAVE10,"['Tablet', 'Online', 'Email', 'SAVE10']","['Tablet', 'Online', 'Email', 'SAVE10']","['tablet', 'online', 'email', 'save10']",tablet online email save10
ORD200397,2023-09-28,C30184,Monitor,1,427.06,987 Main St,Online,Cancelled,TRK86674704,1,WINTER15,Referral,427.06,Negative,Monitor Online Referral WINTER15,"['Monitor', 'Online', 'Referral', 'WINTER15']","['Monitor', 'Online', 'Referral', 'WINTER15']","['monitor', 'online', 'referral', 'winter15']",monitor online referral winter15
ORD200398,2024-09-04,C50275,Phone,5,53.93,729 Main St,Gift Card,Shipped,TRK98925264,7,SAVE10,Instagram,269.65,Positive,Phone Gift Card Instagram SAVE10,"['Phone', 'Gift', 'Card', 'Instagram', 'SAVE10']","['Phone', 'Gift', 'Card', 'Instagram', 'SAVE10']","['phone', 'gift', 'card', 'instagram', 'save10']",phone gift card instagram save10
ORD200399,2024-01-07,C64641,Tablet,5,423.93,319 Main St,Debit Card,Returned,TRK32012588,5,FREESHIP,Facebook,2119.65,Negative,Tablet Debit Card Facebook FREESHIP,"['Tablet', 'Debit', 'Card', 'Facebook', 'FREESHIP']","['Tablet', 'Debit', 'Card', 'Facebook', 'FREESHIP']","['tablet', 'debit', 'card', 'facebook', 'freeship']",tablet debit card facebook freeship
ORD200400,2024-09-28,C56266,Desk,4,160.22,304 Main St,Debit Card,Returned,TRK60088901,9,WINTER15,Instagram,640.88,Negative,Desk Debit Card Instagram WINTER15,"['Desk', 'Debit', 'Card', 'Instagram', 'WINTER15']","['Desk', 'Debit', 'Card', 'Instagram', 'WINTER15']","['desk', 'debit', 'card', 'instagram', 'winter15']",desk debit card instagram winter15
ORD200401,2025-04-09,C98635,Printer,1,538.68,197 Main St,Debit Card,Returned,TRK14225465,6,unknown,Referral,538.68,Negative,Printer Debit Card Referral unknown,"['Printer', 'Debit', 'Card', 'Referral', 'unknown']","['Printer', 'Debit', 'Card', 'Referral', 'unknown']","['printer', 'debit', 'card', 'referral', 'unknown']",printer debit card referral unknown
ORD200402,2023-04-09,C83026,Printer,5,337.38,858 Main St,Gift Card,Shipped,TRK79746259,5,unknown,Referral,1686.9,Positive,Printer Gift Card Referral unknown,"['Printer', 'Gift', 'Card', 'Referral', 'unknown']","['Printer', 'Gift', 'Card', 'Referral', 'unknown']","['printer', 'gift', 'card', 'referral', 'unknown']",printer gift card referral unknown
ORD200403,2024-11-10,C28893,Tablet,1,620.21,740 Main St,Online,Returned,TRK98333066,1,FREESHIP,Referral,620.21,Negative,Tablet Online Referral FREESHIP,"['Tablet', 'Online', 'Referral', 'FREESHIP']","['Tablet', 'Online', 'Referral', 'FREESHIP']","['tablet', 'online', 'referral', 'freeship']",tablet online referral freeship
ORD200404,2023-03-09,C45482,Monitor,2,99.1,440 Main St,Cash,Delivered,TRK54571699,6,unknown,Instagram,198.2,Positive,Monitor Cash Instagram unknown,"['Monitor', 'Cash', 'Instagram', 'unknown']","['Monitor', 'Cash', 'Instagram', 'unknown']","['monitor', 'cash', 'instagram', 'unknown']",monitor cash instagram unknown
ORD200405,2025-01-26,C97774,Monitor,4,451.97,603 Main St,Online,Cancelled,TRK64664424,7,WINTER15,Email,1807.88,Negative,Monitor Online Email WINTER15,"['Monitor', 'Online', 'Email', 'WINTER15']","['Monitor', 'Online', 'Email', 'WINTER15']","['monitor', 'online', 'email', 'winter15']",monitor online email winter15
ORD200406,2023-12-10,C11657,Tablet,4,66.1,572 Main St,Cash,Returned,TRK50284486,9,WINTER15,Google,264.4,Negative,Tablet Cash Google WINTER15,"['Tablet', 'Cash', 'Google', 'WINTER15']","['Tablet', 'Cash', 'Google', 'WINTER15']","['tablet', 'cash', 'google', 'winter15']",tablet cash google winter15
ORD200407,2023-08-13,C85993,Tablet,4,547.32,250 Main St,Cash,Returned,TRK72547640,8,FREESHIP,Instagram,2189.28,Negative,Tablet Cash Instagram FREESHIP,"['Tablet', 'Cash', 'Instagram', 'FREESHIP']","['Tablet', 'Cash', 'Instagram', 'FREESHIP']","['tablet', 'cash', 'instagram', 'freeship']",tablet cash instagram freeship
ORD200409,2023-06-28,C45187,Desk,5,84.13,767 Main St,Online,Delivered,TRK12320793,9,SAVE10,Google,420.65,Positive,Desk Online Google SAVE10,"['Desk', 'Online', 'Google', 'SAVE10']","['Desk', 'Online', 'Google', 'SAVE10']","['desk', 'online', 'google', 'save10']",desk online google save10
ORD200410,2024-01-18,C37375,Tablet,2,518.23,184 Main St,Debit Card,Shipped,TRK52470162,5,unknown,Email,1036.46,Positive,Tablet Debit Card Email unknown,"['Tablet', 'Debit', 'Card', 'Email', 'unknown']","['Tablet', 'Debit', 'Card', 'Email', 'unknown']","['tablet', 'debit', 'card', 'email', 'unknown']",tablet debit card email unknown
ORD200411,2024-06-19,C66567,Desk,2,39.51,981 Main St,Online,Shipped,TRK21174822,5,unknown,Facebook,79.02,Positive,Desk Online Facebook unknown,"['Desk', 'Online', 'Facebook', 'unknown']","['Desk', 'Online', 'Facebook', 'unknown']","['desk', 'online', 'facebook', 'unknown']",desk online facebook unknown
ORD200412,2025-04-11,C42451,Tablet,5,133.01,246 Main St,Credit Card,Returned,TRK31313343,10,unknown,Facebook,665.05,Negative,Tablet Credit Card Facebook unknown,"['Tablet', 'Credit', 'Card', 'Facebook', 'unknown']","['Tablet', 'Credit', 'Card', 'Facebook', 'unknown']","['tablet', 'credit', 'card', 'facebook', 'unknown']",tablet credit card facebook unknown
ORD200413,2023-10-08,C13923,Tablet,1,118.8,123 Main St,Online,Delivered,TRK87598790,6,SAVE10,Email,118.8,Positive,Tablet Online Email SAVE10,"['Tablet', 'Online', 'Email', 'SAVE10']","['Tablet', 'Online', 'Email', 'SAVE10']","['tablet', 'online', 'email', 'save10']",tablet online email save10
ORD200414,2025-05-04,C11829,Desk,2,139.57,797 Main St,Cash,Delivered,TRK84229257,4,WINTER15,Facebook,279.14,Positive,Desk Cash Facebook WINTER15,"['Desk', 'Cash', 'Facebook', 'WINTER15']","['Desk', 'Cash', 'Facebook', 'WINTER15']","['desk', 'cash', 'facebook', 'winter15']",desk cash facebook winter15
ORD200415,2025-04-06,C62169,Chair,1,184.15,655 Main St,Gift Card,Shipped,TRK64558985,5,FREESHIP,Facebook,184.15,Positive,Chair Gift Card Facebook FREESHIP,"['Chair', 'Gift', 'Card', 'Facebook', 'FREESHIP']","['Chair', 'Gift', 'Card', 'Facebook', 'FREESHIP']","['chair', 'gift', 'card', 'facebook', 'freeship']",chair gift card facebook freeship
ORD200416,2023-07-18,C20881,Laptop,2,644.05,652 Main St,Gift Card,Cancelled,TRK26263902,5,WINTER15,Referral,1288.1,Negative,Laptop Gift Card Referral WINTER15,"['Laptop', 'Gift', 'Card', 'Referral', 'WINTER15']","['Laptop', 'Gift', 'Card', 'Referral', 'WINTER15']","['laptop', 'gift', 'card', 'referral', 'winter15']",laptop gift card referral winter15
ORD200417,2023-10-24,C44492,Laptop,5,55.41,954 Main St,Online,Cancelled,TRK51429869,5,unknown,Google,277.05,Negative,Laptop Online Google unknown,"['Laptop', 'Online', 'Google', 'unknown']","['Laptop', 'Online', 'Google', 'unknown']","['laptop', 'online', 'google', 'unknown']",laptop online google unknown
ORD200418,2023-01-11,C74169,Printer,1,310.93,862 Main St,Online,Cancelled,TRK66144809,3,unknown,Facebook,310.93,Negative,Printer Online Facebook unknown,"['Printer', 'Online', 'Facebook', 'unknown']","['Printer', 'Online', 'Facebook', 'unknown']","['printer', 'online', 'facebook', 'unknown']",printer online facebook unknown
ORD200420,2024-11-29,C11921,Phone,1,452.7,439 Main St,Debit Card,Shipped,TRK91362635,5,FREESHIP,Instagram,452.7,Positive,Phone Debit Card Instagram FREESHIP,"['Phone', 'Debit', 'Card', 'Instagram', 'FREESHIP']","['Phone', 'Debit', 'Card', 'Instagram', 'FREESHIP']","['phone', 'debit', 'card', 'instagram', 'freeship']",phone debit card instagram freeship
ORD200421,2023-10-15,C50683,Chair,2,288.21,769 Main St,Debit Card,Cancelled,TRK53032122,5,unknown,Email,576.42,Negative,Chair Debit Card Email unknown,"['Chair', 'Debit', 'Card', 'Email', 'unknown']","['Chair', 'Debit', 'Card', 'Email', 'unknown']","['chair', 'debit', 'card', 'email', 'unknown']",chair debit card email unknown
ORD200422,2023-06-05,C76140,Phone,4,206.6,914 Main St,Gift Card,Returned,TRK25861469,6,WINTER15,Referral,826.4,Negative,Phone Gift Card Referral WINTER15,"['Phone', 'Gift', 'Card', 'Referral', 'WINTER15']","['Phone', 'Gift', 'Card', 'Referral', 'WINTER15']","['phone', 'gift', 'card', 'referral', 'winter15']",phone gift card referral winter15
ORD200423,2024-07-20,C94311,Printer,4,685.2,195 Main St,Gift Card,Cancelled,TRK97308771,6,WINTER15,Google,2740.8,Negative,Printer Gift Card Google WINTER15,"['Printer', 'Gift', 'Card', 'Google', 'WINTER15']","['Printer', 'Gift', 'Card', 'Google', 'WINTER15']","['printer', 'gift', 'card', 'google', 'winter15']",printer gift card google winter15
ORD200425,2023-03-09,C40648,Laptop,2,301.88,488 Main St,Gift Card,Returned,TRK25325993,5,WINTER15,Email,603.76,Negative,Laptop Gift Card Email WINTER15,"['Laptop', 'Gift', 'Card', 'Email', 'WINTER15']","['Laptop', 'Gift', 'Card', 'Email', 'WINTER15']","['laptop', 'gift', 'card', 'email', 'winter15']",laptop gift card email winter15
ORD200426,2025-03-16,C40967,Monitor,5,57.45,315 Main St,Cash,Cancelled,TRK24839296,10,unknown,Facebook,287.25,Negative,Monitor Cash Facebook unknown,"['Monitor', 'Cash', 'Facebook', 'unknown']","['Monitor', 'Cash', 'Facebook', 'unknown']","['monitor', 'cash', 'facebook', 'unknown']",monitor cash facebook unknown
ORD200428,2024-11-26,C77085,Chair,4,262.58,895 Main St,Online,Cancelled,TRK57227640,8,WINTER15,Email,1050.32,Negative,Chair Online Email WINTER15,"['Chair', 'Online', 'Email', 'WINTER15']","['Chair', 'Online', 'Email', 'WINTER15']","['chair', 'online', 'email', 'winter15']",chair online email winter15
ORD200430,2023-06-07,C87448,Phone,1,450.07,433 Main St,Gift Card,Shipped,TRK44134016,6,FREESHIP,Google,450.07,Positive,Phone Gift Card Google FREESHIP,"['Phone', 'Gift', 'Card', 'Google', 'FREESHIP']","['Phone', 'Gift', 'Card', 'Google', 'FREESHIP']","['phone', 'gift', 'card', 'google', 'freeship']",phone gift card google freeship
ORD200431,2024-10-06,C62312,Printer,1,52.54,651 Main St,Debit Card,Cancelled,TRK59623037,6,WINTER15,Facebook,52.54,Negative,Printer Debit Card Facebook WINTER15,"['Printer', 'Debit', 'Card', 'Facebook', 'WINTER15']","['Printer', 'Debit', 'Card', 'Facebook', 'WINTER15']","['printer', 'debit', 'card', 'facebook', 'winter15']",printer debit card facebook winter15
ORD200432,2023-09-04,C58443,Tablet,2,424.32,662 Main St,Credit Card,Returned,TRK77163738,6,unknown,Referral,848.64,Negative,Tablet Credit Card Referral unknown,"['Tablet', 'Credit', 'Card', 'Referral', 'unknown']","['Tablet', 'Credit', 'Card', 'Referral', 'unknown']","['tablet', 'credit', 'card', 'referral', 'unknown']",tablet credit card referral unknown
ORD200433,2023-08-26,C36613,Monitor,3,631.64,785 Main St,Credit Card,Returned,TRK13282106,3,FREESHIP,Facebook,1894.92,Negative,Monitor Credit Card Facebook FREESHIP,"['Monitor', 'Credit', 'Card', 'Facebook', 'FREESHIP']","['Monitor', 'Credit', 'Card', 'Facebook', 'FREESHIP']","['monitor', 'credit', 'card', 'facebook', 'freeship']",monitor credit card facebook freeship
ORD200434,2023-10-22,C73893,Printer,5,327.68,384 Main St,Credit Card,Returned,TRK85939879,6,unknown,Facebook,1638.4,Negative,Printer Credit Card Facebook unknown,"['Printer', 'Credit', 'Card', 'Facebook', 'unknown']","['Printer', 'Credit', 'Card', 'Facebook', 'unknown']","['printer', 'credit', 'card', 'facebook', 'unknown']",printer credit card facebook unknown
ORD200435,2023-05-27,C48601,Printer,1,414.47,101 Main St,Debit Card,Returned,TRK97868309,3,FREESHIP,Instagram,414.47,Negative,Printer Debit Card Instagram FREESHIP,"['Printer', 'Debit', 'Card', 'Instagram', 'FREESHIP']","['Printer', 'Debit', 'Card', 'Instagram', 'FREESHIP']","['printer', 'debit', 'card', 'instagram', 'freeship']",printer debit card instagram freeship
ORD200437,2024-04-18,C63378,Phone,1,512.39,955 Main St,Online,Delivered,TRK20863705,2,FREESHIP,Instagram,512.39,Positive,Phone Online Instagram FREESHIP,"['Phone', 'Online', 'Instagram', 'FREESHIP']","['Phone', 'Online', 'Instagram', 'FREESHIP']","['phone', 'online', 'instagram', 'freeship']",phone online instagram freeship
ORD200439,2024-09-08,C91155,Tablet,1,146.32,321 Main St,Online,Shipped,TRK36260319,4,WINTER15,Facebook,146.32,Positive,Tablet Online Facebook WINTER15,"['Tablet', 'Online', 'Facebook', 'WINTER15']","['Tablet', 'Online', 'Facebook', 'WINTER15']","['tablet', 'online', 'facebook', 'winter15']",tablet online facebook winter15
ORD200441,2023-12-13,C52915,Printer,2,328.54,475 Main St,Gift Card,Returned,TRK79466982,6,FREESHIP,Email,657.08,Negative,Printer Gift Card Email FREESHIP,"['Printer', 'Gift', 'Card', 'Email', 'FREESHIP']","['Printer', 'Gift', 'Card', 'Email', 'FREESHIP']","['printer', 'gift', 'card', 'email', 'freeship']",printer gift card email freeship
ORD200443,2024-05-14,C61668,Chair,2,69.64,813 Main St,Cash,Returned,TRK58970302,6,unknown,Facebook,139.28,Negative,Chair Cash Facebook unknown,"['Chair', 'Cash', 'Facebook', 'unknown']","['Chair', 'Cash', 'Facebook', 'unknown']","['chair', 'cash', 'facebook', 'unknown']",chair cash facebook unknown
ORD200444,2024-06-08,C79508,Printer,1,135.17,585 Main St,Online,Shipped,TRK61882353,6,FREESHIP,Instagram,135.17,Positive,Printer Online Instagram FREESHIP,"['Printer', 'Online', 'Instagram', 'FREESHIP']","['Printer', 'Online', 'Instagram', 'FREESHIP']","['printer', 'online', 'instagram', 'freeship']",printer online instagram freeship
ORD200445,2024-03-23,C94569,Phone,1,487.21,227 Main St,Cash,Delivered,TRK31351770,3,SAVE10,Referral,487.21,Positive,Phone Cash Referral SAVE10,"['Phone', 'Cash', 'Referral', 'SAVE10']","['Phone', 'Cash', 'Referral', 'SAVE10']","['phone', 'cash', 'referral', 'save10']",phone cash referral save10
ORD200446,2023-10-18,C89592,Laptop,5,509.58,262 Main St,Online,Delivered,TRK49442402,6,FREESHIP,Instagram,2547.9,Positive,Laptop Online Instagram FREESHIP,"['Laptop', 'Online', 'Instagram', 'FREESHIP']","['Laptop', 'Online', 'Instagram', 'FREESHIP']","['laptop', 'online', 'instagram', 'freeship']",laptop online instagram freeship
ORD200447,2024-04-07,C48207,Printer,2,416.81,356 Main St,Cash,Returned,TRK45355655,2,unknown,Facebook,833.62,Negative,Printer Cash Facebook unknown,"['Printer', 'Cash', 'Facebook', 'unknown']","['Printer', 'Cash', 'Facebook', 'unknown']","['printer', 'cash', 'facebook', 'unknown']",printer cash facebook unknown
ORD200450,2024-01-15,C36408,Monitor,5,615.1,160 Main St,Gift Card,Returned,TRK94023253,10,WINTER15,Instagram,3075.5,Negative,Monitor Gift Card Instagram WINTER15,"['Monitor', 'Gift', 'Card', 'Instagram', 'WINTER15']","['Monitor', 'Gift', 'Card', 'Instagram', 'WINTER15']","['monitor', 'gift', 'card', 'instagram', 'winter15']",monitor gift card instagram winter15
ORD200451,2023-04-01,C14837,Monitor,1,183.18,647 Main St,Debit Card,Cancelled,TRK17501136,6,SAVE10,Email,183.18,Negative,Monitor Debit Card Email SAVE10,"['Monitor', 'Debit', 'Card', 'Email', 'SAVE10']","['Monitor', 'Debit', 'Card', 'Email', 'SAVE10']","['monitor', 'debit', 'card', 'email', 'save10']",monitor debit card email save10
ORD200453,2025-05-02,C15017,Tablet,1,675.57,492 Main St,Cash,Shipped,TRK51241924,1,WINTER15,Facebook,675.57,Positive,Tablet Cash Facebook WINTER15,"['Tablet', 'Cash', 'Facebook', 'WINTER15']","['Tablet', 'Cash', 'Facebook', 'WINTER15']","['tablet', 'cash', 'facebook', 'winter15']",tablet cash facebook winter15
